adfas,adf,sdf,awe,rtea,teaf,erte,ert
1496203946.5888690948,1496203946.5911550522, -0.6699, -0.6138, -0.1338, -8.5907,-25.7111,-15.0909
1496203946.5912320614,1496203946.5935161114, -0.6699, -0.6138, -0.1338, -8.5907,-25.7111,-15.0909
1496203946.5935909748,1496203946.5958731174, -0.6699, -0.6138, -0.1338, -8.5907,-25.7111,-15.0909
1496203946.5959489346,1496203946.5982379913, -0.6699, -0.6138, -0.1338, -8.5907,-23.8037,-18.9209
1496203946.5983140469,1496203946.6007070541, -0.5249, -0.7000, -0.1157,-13.7634,-23.8037,-18.9209
1496203946.6007859707,1496203946.6031930447, -0.5249, -0.7000, -0.1157,-13.7634,-23.8037,-18.9209
1496203946.6032719612,1496203946.6056768894, -0.5249, -0.7000, -0.1157,-13.7634,-23.8037,-18.9209
1496203946.6057550907,1496203946.6081631184, -0.5249, -0.7000, -0.1157,-13.7634,-23.8037,-22.8271
1496203946.6082420349,1496203946.6105709076, -0.5249, -0.7000, -0.1157,-18.5394,-23.1018,-22.2473
1496203946.6106500626,1496203946.6129329205, -0.5249, -0.7000, -0.1157,-18.5394,-23.1018,-22.2473
1496203946.6130108833,1496203946.6152949333, -0.5249, -0.7000, -0.1157,-18.5394,-23.1018,-22.2473
1496203946.6153719425,1496203946.6176609993, -0.5249, -0.7000, -0.1157,-18.5394,-23.1018,-22.2473
1496203946.6177399158,1496203946.6200330257, -0.3887, -0.6611, -0.1526,-18.2648,-21.3318,-20.5688
1496203946.6201100349,1496203946.6223919392, -0.3887, -0.6611, -0.1526,-18.2648,-21.3318,-20.5688
1496203946.6224689484,1496203946.6247539520, -0.3887, -0.6611, -0.1526,-18.2648,-21.3318,-20.5688
1496203946.6248309612,1496203946.6271169186, -0.3887, -0.6611, -0.1526,-18.2648,-21.3318,-20.5688
1496203946.6271929741,1496203946.6295320988, -0.3887, -0.6611, -0.1526,-18.2648,-21.3318,-19.1956
1496203946.6296100616,1496203946.6318929195, -0.3887, -0.6611, -0.1526,-14.7247,-19.1040,-19.1956
1496203946.6319699287,1496203946.6342589855, -0.3887, -0.6611, -0.1526,-14.7247,-19.1040,-19.1956
1496203946.6343359947,1496203946.6366209984, -0.3887, -0.6611, -0.1526,-14.7247,-19.1040,-19.1956
1496203946.6368129253,1496203946.6391270161, -0.3887, -0.6611, -0.1113,-14.7247,-19.1040,-19.1956
1496203946.6392059326,1496203946.6414918900, -0.3638, -0.5730, -0.1113,-15.4724,-17.1356,-19.6075
1496203946.6415700912,1496203946.6438539028, -0.3638, -0.5730, -0.1113,-15.4724,-17.1356,-19.6075
1496203946.6439321041,1496203946.6462121010, -0.3638, -0.5730, -0.1113,-15.4724,-17.1356,-19.6075
1496203946.6462900639,1496203946.6485729218, -0.3638, -0.5730, -0.1113,-15.4724,-17.1356,-19.6075
1496203946.6486508846,1496203946.6510629654, -0.3638, -0.5730, -0.1113,-15.4724,-15.8539,-21.5149
1496203946.6511409283,1496203946.6535499096, -0.3638, -0.5730, -0.1113,-20.7367,-15.8539,-21.5149
1496203946.6536290646,1496203946.6560399532, -0.3638, -0.5730, -0.1113,-20.7367,-15.8539,-21.5149
1496203946.6561179161,1496203946.6585259438, -0.3638, -0.5730, -0.1113,-20.7367,-15.8539,-21.5149
1496203946.6586050987,1496203946.6610229015, -0.3518, -0.6375, -0.1111,-20.7367,-15.8539,-21.5149
1496203946.6611011028,1496203946.6635060310, -0.3518, -0.6375, -0.1111,-29.3884,-14.0686,-21.9421
1496203946.6635839939,1496203946.6659920216, -0.3518, -0.6375, -0.1111,-29.3884,-14.0686,-21.9421
1496203946.6660709381,1496203946.6684780121, -0.3518, -0.6375, -0.1111,-29.3884,-14.0686,-21.9421
1496203946.6685559750,1496203946.6709830761, -0.3518, -0.6375, -0.1111,-29.3884,-14.0686,-21.9421
1496203946.6710610390,1496203946.6734650135, -0.3518, -0.6375, -0.1111,-33.9813,-12.7716,-20.0195
1496203946.6735429764,1496203946.6759529114, -0.3518, -0.6375, -0.1111,-33.9813,-12.7716,-20.0195
1496203946.6760311127,1496203946.6784389019, -0.3518, -0.6375, -0.1111,-33.9813,-12.7716,-20.0195
1496203946.6785180569,1496203946.6809740067, -0.3359, -0.5903, -0.1587,-33.9813,-12.7716,-20.0195
1496203946.6810519695,1496203946.6834580898, -0.3359, -0.5903, -0.1587,-32.2723,-10.0555,-15.7013
1496203946.6835370064,1496203946.6859490871, -0.3359, -0.5903, -0.1587,-32.2723,-10.0555,-15.7013
1496203946.6860270500,1496203946.6884350777, -0.3359, -0.5903, -0.1587,-32.2723,-10.0555,-15.7013
1496203946.6885120869,1496203946.6908729076, -0.3359, -0.5903, -0.1587,-32.2723,-10.0555,-15.7013
1496203946.6909511089,1496203946.6932361126, -0.3359, -0.5903, -0.1587,-32.2723, -6.1493,-10.7117
1496203946.6933109760,1496203946.6957941055, -0.3359, -0.5903, -0.1587,-26.1230, -5.9509,-10.7117
1496203946.6958711147,1496203946.6981589794, -0.3359, -0.5903, -0.1587,-26.1230, -5.9509,-10.7117
1496203946.6982350349,1496203946.7007780075, -0.3047, -0.4690, -0.1094,-26.1230, -5.9509,-10.7117
1496203946.7008569241,1496203946.7032690048, -0.3047, -0.4690, -0.1094,-26.1230, -5.9509, -6.8054
1496203946.7033441067,1496203946.7057559490, -0.3047, -0.4690, -0.1094,-18.2190, -2.7924, -4.3793
1496203946.7058310509,1496203946.7082350254, -0.3047, -0.4690, -0.1094,-18.2190, -2.7924, -4.3793
1496203946.7083098888,1496203946.7107241154, -0.3047, -0.4690, -0.1094,-18.2190, -2.7924, -4.3793
1496203946.7107970715,1496203946.7132019997, -0.3047, -0.4690, -0.1094,-18.2190, -2.7924, -4.3793
1496203946.7132759094,1496203946.7156848907, -0.3047, -0.4690, -0.1094, -8.2550, -0.2594,  3.7689
1496203946.7157580853,1496203946.7181661129, -0.3047, -0.4690, -0.1094, -8.2550, -0.2594,  3.7689
1496203946.7182390690,1496203946.7206559181, -0.3005, -0.3071, -0.0513, -8.2550, -0.2594,  3.7689
1496203946.7207291126,1496203946.7231330872, -0.3005, -0.3071, -0.0513, -8.2550, -0.2594,  3.7689
1496203946.7232060432,1496203946.7256109715, -0.3005, -0.3071, -0.0513,  0.0458,  3.0823, 12.4512
1496203946.7256860733,1496203946.7280900478, -0.3005, -0.3071, -0.0513,  0.0458,  3.0823, 12.4512
1496203946.7281649113,1496203946.7304940224, -0.3005, -0.3071, -0.0513,  0.0458,  3.0823, 12.4512
1496203946.7305700779,1496203946.7328529358, -0.3005, -0.3071, -0.0513,  0.0458,  3.0823, 12.4512
1496203946.7329280376,1496203946.7352120876, -0.3005, -0.3071, -0.0513,  0.0458,  3.0823, 23.9563
1496203946.7352869511,1496203946.7375669479, -0.3005, -0.3071, -0.0513,  9.9945,  5.6610, 23.9563
1496203946.7376420498,1496203946.7399649620, -0.3103, -0.0640,  0.0283,  9.9945,  5.6610, 23.9563
1496203946.7401480675,1496203946.7424380779, -0.3103, -0.0640,  0.0283,  9.9945,  5.6610, 23.9563
1496203946.7425138950,1496203946.7448019981, -0.3103, -0.0640,  0.0283,  9.9945,  5.6610, 23.9563
1496203946.7448759079,1496203946.7471671104, -0.3103, -0.0640,  0.0283, 20.5841,  6.2866, 37.2620
1496203946.7472438812,1496203946.7496850491, -0.3103, -0.0640,  0.0283, 20.5841,  6.2866, 37.2620
1496203946.7497639656,1496203946.7520430088, -0.3103, -0.0640,  0.0283, 20.5841,  6.2866, 37.2620
1496203946.7521200180,1496203946.7544040680, -0.3103, -0.0640,  0.0283, 20.5841,  6.2866, 37.2620
1496203946.7544810772,1496203946.7567660809, -0.3103, -0.0640,  0.0283, 20.5841,  8.0414, 51.7120
1496203946.7568440437,1496203946.7593030930, -0.3103, -0.0640,  0.0095, 23.8800,  8.0414, 51.7120
1496203946.7593820095,1496203946.7617909908, -0.2759,  0.0032,  0.0095, 23.8800,  8.0414, 51.7120
1496203946.7618689537,1496203946.7642800808, -0.2759,  0.0032,  0.0095, 23.8800,  8.0414, 51.7120
1496203946.7643589973,1496203946.7667639256, -0.2759,  0.0032,  0.0095, 23.8800,  8.0414, 63.4308
1496203946.7668430805,1496203946.7692599297, -0.2759,  0.0032,  0.0095, 24.3835, 14.6790, 64.8499
1496203946.7693409920,1496203946.7717509270, -0.2759,  0.0032,  0.0095, 24.3835, 14.6790, 64.8499
1496203946.7718329430,1496203946.7742400169, -0.2759,  0.0032,  0.0095, 24.3835, 14.6790, 64.8499
1496203946.7743198872,1496203946.7767269611, -0.2759,  0.0032,  0.0095, 24.3835, 14.6790, 64.8499
1496203946.7768080235,1496203946.7792251110, -0.2759,  0.0032,  0.2148,  1.8921, 30.1971, 58.1207
1496203946.7793030739,1496203946.7817080021, -0.7317, -1.8582,  0.2148,  1.8921, 30.1971, 58.1207
1496203946.7817850113,1496203946.7841939926, -0.7317, -1.8582,  0.2148,  1.8921, 30.1971, 58.1207
1496203946.7842700481,1496203946.7866759300, -0.7317, -1.8582,  0.2148,  1.8921, 30.1971, 58.1207
1496203946.7867519855,1496203946.7891540527, -0.7317, -1.8582,  0.2148,-21.4081, 37.0026, 20.9045
1496203946.7892329693,1496203946.7915160656, -0.7317, -1.8582,  0.2148,-21.4081, 37.0026, 20.9045
1496203946.7915949821,1496203946.7938768864, -0.7317, -1.8582,  0.2148,-21.4081, 37.0026, 20.9045
1496203946.7939538956,1496203946.7962400913, -0.7317, -1.8582,  0.2148,-21.4081, 37.0026, 20.9045
1496203946.7963180542,1496203946.7986059189, -0.7317, -1.8582,  0.2148,-21.4081, 37.0026, 16.6931
1496203946.7986850739,1496203946.8010849953, -1.9861, -0.9048,  0.0344,-55.5115, 12.8021, 16.6931
1496203946.8011639118,1496203946.8035581112, -1.9861, -0.9048,  0.0344,-55.5115, 12.8021, 16.6931
1496203946.8036370277,1496203946.8060350418, -1.9861, -0.9048,  0.0344,-55.5115, 12.8021, 16.6931
1496203946.8061139584,1496203946.8085060120, -1.9861, -0.9048,  0.0344,-55.5115, 12.8021, 16.6931
1496203946.8085858822,1496203946.8110749722, -1.9861, -0.9048,  0.0344, -3.6926, 18.8293, 87.9822
1496203946.8111529350,1496203946.8135221004, -1.9861, -0.9048,  0.0344, -3.6926, 18.8293, 87.9822
1496203946.8136000633,1496203946.8160390854, -1.9861, -0.9048,  0.0344, -3.6926, 18.8293, 87.9822
1496203946.8161170483,1496203946.8185169697, -1.9861, -0.9048,  0.0344, -3.6926, 18.8293, 87.9822
1496203946.8185949326,1496203946.8214099407, -1.5479,  1.5522, -0.9290, 39.0015, 60.5316,133.7128
1496203946.8214900494,1496203946.8238830566, -1.5479,  1.5522, -0.9290, 39.0015, 60.5316,133.7128
1496203946.8239619732,1496203946.8263530731, -1.5479,  1.5522, -0.9290, 39.0015, 60.5316,133.7128
1496203946.8264310360,1496203946.8288350105, -1.5479,  1.5522, -0.9290, 39.0015, 60.5316,133.7128
1496203946.8289139271,1496203946.8313128948, -1.5479,  1.5522, -0.9290, 51.5137, 61.8286,124.9847
1496203946.8313910961,1496203946.8337869644, -1.5479,  1.5522, -0.9290, 51.5137, 61.8286,124.9847
1496203946.8338639736,1496203946.8362579346, -1.5479,  1.5522, -0.9290, 51.5137, 61.8286,124.9847
1496203946.8363349438,1496203946.8387289047, -1.5479,  1.5522, -0.9290, 51.5137, 61.8286,124.9847
1496203946.8389160633,1496203946.8412029743, -2.5334,  0.7595, -0.8225, 51.5137, 46.2036, 67.7032
1496203946.8413839340,1496203946.8436660767, -2.5334,  0.7595, -0.8225,-26.7792, 44.7388, 67.7032
1496203946.8437449932,1496203946.8460299969, -2.5334,  0.7595, -0.8225,-26.7792, 44.7388, 67.7032
1496203946.8461079597,1496203946.8483989239, -2.5334,  0.7595, -0.8225,-26.7792, 44.7388, 67.7032
1496203946.8484768867,1496203946.8507750034, -2.5334,  0.7595, -0.8225,-26.7792, 44.7388, 67.7032
1496203946.8508539200,1496203946.8531439304, -2.5334,  0.7595, -0.8225,-67.5812, 28.1677, 39.4287
1496203946.8532230854,1496203946.8555068970, -2.5334,  0.7595, -0.8225,-67.5812, 28.1677, 39.4287
1496203946.8555860519,1496203946.8578770161, -2.5334,  0.7595, -0.8225,-67.5812, 28.1677, 39.4287
1496203946.8579559326,1496203946.8602950573, -1.8557,  0.0342, -0.0681,-67.5812, 28.1677, 39.4287
1496203946.8603739738,1496203946.8626649380, -1.8557,  0.0342, -0.0681,-75.3937, 17.9138, 17.7002
1496203946.8627440929,1496203946.8650319576, -1.8557,  0.0342, -0.0681,-75.6683, 17.9138, 17.7002
1496203946.8651099205,1496203946.8673870564, -1.8557,  0.0342, -0.0681,-75.6683, 17.9138, 17.7002
1496203946.8674650192,1496203946.8698809147, -1.8557,  0.0342, -0.0681,-75.6683, 17.9138, 17.7002
1496203946.8699591160,1496203946.8722460270, -1.8557,  0.0342, -0.0681,-75.6683, 17.9138, 17.7002
1496203946.8723239899,1496203946.8746109009, -1.8557,  0.0342, -0.0681,-93.9636,  6.9733,  1.6327
1496203946.8746850491,1496203946.8769769669, -1.8557,  0.0342, -0.0681,-93.9636,  6.9733,  1.6327
1496203946.8770511150,1496203946.8795130253, -1.8557,  0.0342,  0.7046,-93.9636,  6.9733,  1.6327
1496203946.8795869350,1496203946.8819959164, -1.4265, -0.3516,  0.7046,-93.9636,  6.9733,  1.6327
1496203946.8820691109,1496203946.8844809532, -1.4265, -0.3516,  0.7046,-83.0841, -0.0916,  1.0529
1496203946.8845560551,1496203946.8869678974, -1.4265, -0.3516,  0.7046,-83.0841, -0.0916,  1.0529
1496203946.8870429993,1496203946.8894379139, -1.4265, -0.3516,  0.7046,-83.0841, -0.0916,  1.0529
1496203946.8895139694,1496203946.8917980194, -1.4265, -0.3516,  0.7046,-83.0841, -0.0916,  1.0529
1496203946.8918728828,1496203946.8941569328, -1.4265, -0.3516,  0.7046,-83.0841,  3.0518,  2.7618
1496203946.8942298889,1496203946.8965129852, -1.4265, -0.3516,  0.7046,-62.3932,  3.0518,  2.7618
1496203946.8965859413,1496203946.8988869190, -1.4265, -0.3516,  0.7046,-62.3932,  3.0518,  2.7618
1496203946.8989601135,1496203946.9013690948, -1.3438, -0.3596, -0.2793,-62.3932,  3.0518,  2.7618
1496203946.9014430046,1496203946.9038550854, -1.3438, -0.3596, -0.2793,-62.3932,  3.0518,  2.7618
1496203946.9039270878,1496203946.9063389301, -1.3438, -0.3596, -0.2793,-35.8276, 11.5509,  7.4463
1496203946.9064159393,1496203946.9088370800, -1.3438, -0.3596, -0.2793,-35.8276, 11.5509,  7.4463
1496203946.9089128971,1496203946.9113209248, -1.3438, -0.3596, -0.2793,-35.8276, 11.5509,  7.4463
1496203946.9113969803,1496203946.9138019085, -1.3438, -0.3596, -0.2793,-35.8276, 11.5509,  7.4463
1496203946.9138779640,1496203946.9162850380, -1.3438, -0.3596, -0.2793,-15.1215, 16.7847, 10.0861
1496203946.9163639545,1496203946.9187788963, -1.3438, -0.3596, -0.2793,-15.1215, 16.7847, 10.0861
1496203946.9188590050,1496203946.9212720394, -1.1448, -0.2402, -0.4819,-15.1215, 16.7847, 10.0861
1496203946.9213519096,1496203946.9237620831, -1.1448, -0.2402, -0.4819,-15.1215, 16.7847, 10.0861
1496203946.9238409996,1496203946.9262509346, -1.1448, -0.2402, -0.4819, -3.2959, 18.9972,  9.9792
1496203946.9263238907,1496203946.9287679195, -1.1448, -0.2402, -0.4819, -3.2959, 18.9972,  9.9792
1496203946.9288420677,1496203946.9312551022, -1.1448, -0.2402, -0.4819, -3.2959, 18.9972,  9.9792
1496203946.9313290119,1496203946.9337320328, -1.1448, -0.2402, -0.4819, -3.2959, 18.9972,  9.9792
1496203946.9338059425,1496203946.9363110065, -1.1448, -0.2402, -0.4819, -3.2959, 18.9972,  7.2174
1496203946.9363861084,1496203946.9387888908, -1.1448, -0.2402, -0.4819, -2.0599, 17.0746,  7.2174
1496203946.9388639927,1496203946.9413130283, -1.1287, -0.2805, -0.3079, -2.0599, 17.0746,  7.2174
1496203946.9413869381,1496203946.9436719418, -1.1287, -0.2805, -0.3079, -2.0599, 17.0746,  7.2174
1496203946.9438529015,1496203946.9461419582, -1.1287, -0.2805, -0.3079, -2.0599, 17.0746,  7.2174
1496203946.9462149143,1496203946.9484999180, -1.1287, -0.2805, -0.3079, -6.3324, 13.4583,  5.7678
1496203946.9485731125,1496203946.9510109425, -1.1287, -0.2805, -0.3079, -6.3324, 13.4583,  5.7678
1496203946.9510850906,1496203946.9534900188, -1.1287, -0.2805, -0.3079, -6.3324, 13.4583,  5.7678
1496203946.9535629749,1496203946.9559669495, -1.1287, -0.2805, -0.3079, -6.3324, 13.4583,  5.7678
1496203946.9560399055,1496203946.9584419727, -1.1287, -0.2805, -0.3079, -6.6833, 11.1389,  8.7128
1496203946.9585149288,1496203946.9609661102, -1.0667, -0.2886, -0.3188, -6.6833, 11.1389,  8.7128
1496203946.9610400200,1496203946.9634540081, -1.0667, -0.2886, -0.3188, -6.6833, 11.1389,  8.7128
1496203946.9635291100,1496203946.9659380913, -1.0667, -0.2886, -0.3188, -6.6833, 11.1389,  8.7128
1496203946.9660120010,1496203946.9684190750, -1.0667, -0.2886, -0.3188, -6.6833,  9.4910, 13.3514
1496203946.9684929848,1496203946.9707939625, -1.0667, -0.2886, -0.3188, -5.4169,  9.4910, 13.3514
1496203946.9708690643,1496203946.9731600285, -1.0667, -0.2886, -0.3188, -5.4169,  9.4910, 13.3514
1496203946.9732329845,1496203946.9755210876, -1.0667, -0.2886, -0.3188, -5.4169,  9.4910, 13.3514
1496203946.9755949974,1496203946.9778800011, -1.0667, -0.2886, -0.3188, -5.4169,  9.4910, 13.3514
1496203946.9779539108,1496203946.9802451134, -1.1372, -0.1887, -0.3462, -3.7994,  6.3629, 14.9078
1496203946.9803180695,1496203946.9825990200, -1.1372, -0.1887, -0.3462, -3.7994,  6.3629, 14.9078
1496203946.9826710224,1496203946.9849519730, -1.1372, -0.1887, -0.3462, -3.7994,  6.3629, 14.9078
1496203946.9850239754,1496203946.9873099327, -1.1372, -0.1887, -0.3462, -3.7994,  6.3629, 14.9078
1496203946.9873819351,1496203946.9898400307, -1.1372, -0.1887, -0.3462, -2.4719,  3.4790, 14.4958
1496203946.9899129868,1496203946.9922049046, -1.1372, -0.1887, -0.3462, -2.4719,  3.4790, 14.4958
1496203946.9922769070,1496203946.9945619106, -1.1372, -0.1887, -0.3462, -2.4719,  3.4790, 14.4958
1496203946.9946339130,1496203946.9969151020, -1.1372, -0.1887, -0.3462, -2.4719,  3.4790, 14.4958
1496203946.9969880581,1496203946.9993870258, -1.1372, -0.1887, -0.2734, -2.4719,  3.4790, 12.6038
1496203946.9994609356,1496203947.0018520355, -1.1458, -0.1892, -0.2734, -1.8921,  2.1057, 12.6038
1496203947.0019249916,1496203947.0043249130, -1.1458, -0.1892, -0.2734, -1.8921,  2.1057, 12.6038
1496203947.0043969154,1496203947.0067939758, -1.1458, -0.1892, -0.2734, -1.8921,  2.1057, 12.6038
1496203947.0068669319,1496203947.0092780590, -1.1458, -0.1892, -0.2734, -1.8921,  2.1057, 12.6038
1496203947.0093519688,1496203947.0117430687, -1.1458, -0.1892, -0.2734, -1.3733,  1.6785, 10.7727
1496203947.0118150711,1496203947.0142090321, -1.1458, -0.1892, -0.2734, -1.3733,  1.6785, 10.7727
1496203947.0142810345,1496203947.0166749954, -1.1458, -0.1892, -0.2734, -1.3733,  1.6785, 10.7727
1496203947.0167469978,1496203947.0191879272, -1.1458, -0.1892, -0.2734, -1.3733,  1.6785, 10.7727
1496203947.0192599297,1496203947.0216579437, -1.1238, -0.2222, -0.2805, -1.2665,  0.9613,  9.0790
1496203947.0217280388,1496203947.0241229534, -1.1238, -0.2222, -0.2805, -1.2665,  0.9613,  9.0790
1496203947.0241930485,1496203947.0265860558, -1.1238, -0.2222, -0.2805, -1.2665,  0.9613,  9.0790
1496203947.0266571045,1496203947.0290629864, -1.1238, -0.2222, -0.2805, -1.2665,  0.9613,  9.0790
1496203947.0291340351,1496203947.0315260887, -1.1238, -0.2222, -0.2805, -1.2665, -0.0153,  8.5907
1496203947.0315968990,1496203947.0339930058, -1.1238, -0.2222, -0.2805, -1.4038, -0.0153,  8.5907
1496203947.0340650082,1496203947.0364549160, -1.1238, -0.2222, -0.2805, -1.4038, -0.0153,  8.5907
1496203947.0365259647,1496203947.0389220715, -1.1238, -0.2222, -0.2805, -1.4038, -0.0153,  8.5907
1496203947.0389940739,1496203947.0413899422, -1.1162, -0.2234, -0.3010, -1.4038, -0.0153,  8.5907
1496203947.0414619446,1496203947.0438559055, -1.1162, -0.2234, -0.3010, -0.5341, -0.6104,  8.7738
1496203947.0439269543,1496203947.0463190079, -1.1162, -0.2234, -0.3010, -0.5341, -0.6104,  8.7738
1496203947.0464980602,1496203947.0489099026, -1.1162, -0.2234, -0.3010, -0.5341, -0.6104,  8.7738
1496203947.0489819050,1496203947.0513899326, -1.1162, -0.2234, -0.3010, -0.5341, -0.6104,  8.7738
1496203947.0514609814,1496203947.0538709164, -1.1162, -0.2234, -0.3010,  0.7324, -0.3967,  8.7128
1496203947.0539419651,1496203947.0565710068, -1.1162, -0.2234, -0.3010,  0.7324, -0.3967,  8.7128
1496203947.0566430092,1496203947.0590450764, -1.1162, -0.2234, -0.3010,  0.7324, -0.3967,  8.7128
1496203947.0591170788,1496203947.0617361069, -1.1321, -0.2112, -0.2737,  0.7324, -0.3967,  8.7128
1496203947.0618081093,1496203947.0642230511, -1.1321, -0.2112, -0.2737,  2.5787, -1.0071,  9.0027
1496203947.0642929077,1496203947.0667040348, -1.1321, -0.2112, -0.2737,  2.5787, -1.0071,  9.0027
1496203947.0667738914,1496203947.0691950321, -1.1321, -0.2112, -0.2737,  2.5787, -1.0071,  9.0027
1496203947.0692648888,1496203947.0716729164, -1.1321, -0.2112, -0.2737,  2.5787, -1.0071,  9.0027
1496203947.0717430115,1496203947.0741488934, -1.1321, -0.2112, -0.2737,  4.8981, -1.2512,  9.7351
1496203947.0742189884,1496203947.0766239166, -1.1321, -0.2112, -0.2737,  4.8981, -1.2512,  9.7351
1496203947.0766940117,1496203947.0791049004, -1.1321, -0.2112, -0.2737,  4.8981, -1.2512,  9.7351
1496203947.0791759491,1496203947.0815849304, -1.0938, -0.2202, -0.2832,  4.8981, -1.2512,  9.7351
1496203947.0816550255,1496203947.0840690136, -1.0938, -0.2202, -0.2832,  4.8981, -1.2512, 10.4218
1496203947.0841429234,1496203947.0865480900, -1.0938, -0.2202, -0.2832,  7.8583, -1.7242, 10.4218
1496203947.0866210461,1496203947.0890290737, -1.0938, -0.2202, -0.2832,  7.8583, -1.7242, 10.4218
1496203947.0891020298,1496203947.0913898945, -1.0938, -0.2202, -0.2832,  7.8583, -1.7242, 10.4218
1496203947.0914630890,1496203947.0937500000, -1.0938, -0.2202, -0.2832,  7.8583, -1.7242, 10.4218
1496203947.0938220024,1496203947.0961070061, -1.0938, -0.2202, -0.2832, 11.0016, -2.1057, 10.1929
1496203947.0961830616,1496203947.0984680653, -1.0938, -0.2202, -0.2832, 11.0016, -2.1057, 10.1929
1496203947.0985450745,1496203947.1008849144, -1.0691, -0.1714, -0.2722, 11.0016, -2.1057, 10.1929
1496203947.1009619236,1496203947.1032500267, -1.0691, -0.1714, -0.2722, 11.0016, -2.1057, 10.1929
1496203947.1033260822,1496203947.1056110859, -1.0691, -0.1714, -0.2722, 14.9078, -2.7161,  8.2245
